price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"21,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"26,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"22,25",Normalpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 39min,07:28,15:07,1
"33,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"38,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"17,90",Super Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"22,40",Sparpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 11min,06:29,13:40,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"21,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"26,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"22,25",Normalpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 39min,07:28,15:07,1
"33,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"38,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"26,15",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"30,65",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 21min,06:46,14:07,3
"21,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"26,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"22,25",Normalpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 39min,07:28,15:07,1
"33,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"38,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"21,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"26,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,07:26,14:32,1
"22,25",Normalpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 39min,07:28,15:07,1
"33,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"38,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"33,65",Super Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"38,15",Sparpreis Young,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"102,30",Flexpreis,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
"117,95",Flexpreis Plus,Y,2,"So.,15.01.2023",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 28min,08:04,14:32,2
