price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"31,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"35,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"21,65",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"31,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"35,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"31,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"35,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"34,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"38,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"31,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"35,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"68,20",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"78,65",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"30,65",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"67,25",Flexpreis,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"77,55",Flexpreis Plus,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"34,40",Super Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"38,90",Sparpreis Young,Y,3,"Sa.,26.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
