price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"17,90",Super Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"22,40",Sparpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"35,15",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"39,65",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"106,65",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"122,85",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"21,65",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"26,15",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"105,15",Flexpreis,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"121,10",Flexpreis Plus,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"35,15",Super Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
"39,65",Sparpreis Young,Y,1,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2
