price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"78,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"86,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:41,14:42,1
"74,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"82,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
"67,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"75,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"128,60",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"148,50",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 16min,07:24,13:40,3
"29,70",Normalpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 16min,07:24,15:40,1
"64,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"72,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 51min,04:49,12:40,1
"63,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"71,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"165,70",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"190,10",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"69,90",Super Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"77,90",Sparpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"168,00",Flexpreis,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"192,70",Flexpreis Plus,E,0,"Fr.,02.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
