price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes,searched tariffClass
"70,40",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,1
"79,40",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,1
"134,70",Flexpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,1
"150,85",Flexpreis Plus,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,1
"95,90",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,1
"104,90",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,1
"134,70",Flexpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,1
"150,85",Flexpreis Plus,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,1
"79,40",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,1
"88,40",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,1
"132,65",Flexpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,1
"148,55",Flexpreis Plus,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,1
"73,40",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,1
"82,40",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,1
"134,70",Flexpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,1
"150,85",Flexpreis Plus,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,1
"76,40",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,1
"85,40",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,1
"132,65",Flexpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,1
"148,55",Flexpreis Plus,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,1
"122,90",Super Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2,1
"133,40",Sparpreis,E,3,"So.,13.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2,1
